time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,1.2134047381990019,-1.0462111486944317,16.270602249297404,6.107083886260924,6.101188036955428,0.0,1.8625691365349442,-1.562735543743204,3.9313556969682826,-0.09160112794663526,-0.06853167229606415,0.0,405.676852221696,407.5035064408965,405.8947329554718,407.0721390289708
2.520000000000002,1.3284892915716744,-1.1432270804288645,16.506823051866174,6.102024605068191,6.096628642956706,0.0,1.9738889328241696,-1.6715724758684993,3.9422968665790297,-0.072735999032608,-0.09825818665398837,0.0,434.62830443666456,432.12425762440955,432.51938868308997,434.0992716303033
2.580000000000002,1.451625457609059,-1.2480933479361735,16.750352129036063,6.09820765061348,6.090336445896959,0.0,2.1311416742474876,-1.824263364736778,4.173981957911091,-0.049776043301988114,-0.12330870612417127,0.0,502.64055299484414,500.8130864000208,502.3810962771469,504.04064901424925
2.640000000000002,1.5839177205757642,-1.3618024078059716,17.00555463565562,6.094953876113394,6.083015621050283,0.0,2.279212152001804,-1.9662244084011955,4.331649018136201,-0.06508592451529967,-0.11954439733632188,0.0,483.9914722002473,484.2625999190513,483.3005567582669,482.1433617640341
2.700000000000002,1.7249519949228127,-1.483831644901627,17.268723832758628,6.090904746515275,6.075569657777024,0.0,2.4225041880659584,-2.1017013384180916,4.439694786836667,-0.07277467880638071,-0.13525579778424934,0.0,471.08351778339,469.853662991084,471.09717891159625,470.4990508828407
2.760000000000002,1.8732674977076054,-1.6127492525276788,17.531526290300306,6.086345351183743,6.0676313020614,0.0,2.52192884552706,-2.1959369821234063,4.3204640160171515,-0.08334781436877992,-0.12698261226937374,0.0,396.4420874186211,397.1832377840234,396.39246021808407,395.4140607933538
2.820000000000002,2.02904889805302,-1.748636004077444,17.79335049050512,6.081965464436166,6.059928396039847,0.0,2.6713640213876024,-2.333966119364996,4.406064462743007,-0.05776321317908707,-0.13133488557473882,0.0,466.58843362483816,466.2342490326277,464.0704280314676,466.07045603558703
2.880000000000002,2.1937011318008808,-1.892677150580086,18.05920750624767,6.078668131698777,6.052323220485281,0.0,2.8176114394509897,-2.4676406193172373,4.455061249501999,-0.04986247918372378,-0.11888855801622504,0.0,455.5563479922952,456.53633418859005,455.83921084744435,456.4682693743913
2.940000000000002,2.3669616948358683,-2.0445467872606806,18.32671124565075,6.0751561236433815,6.045749496916958,0.0,2.9582082007274897,-2.5949208010549314,4.461173253653952,-0.08795677210291311,-0.09548676495993609,0.0,443.1334306453507,445.04232598984794,444.9889548973847,441.8560641539038
3.000000000000002,2.5498120148930403,-2.205029554758676,18.598772378609617,6.069536743882868,6.040725681357664,0.0,3.137059566969115,-2.7549046394769685,4.606205086888316,-0.10859447510888637,-0.06699483256481034,0.0,488.0371666214339,490.1540728881355,489.5027125320061,487.9575155082594
3.0600000000000023,2.742204437102438,-2.374147515708079,18.874436999792852,6.062833460882423,6.036982429620725,0.0,3.2762068456840785,-2.8829074315537153,4.582152854363243,-0.1188445367241563,-0.05448165302890439,0.0,437.60262490185187,438.64027861071395,437.89374776904856,437.0287158587715
3.1200000000000023,2.942422820554735,-2.5505754553803266,19.146415427948163,6.056067242666485,6.034040195726114,0.0,3.3979068765321427,-2.998612166489165,4.483722454916542,-0.10278181557034279,-0.039919063866541295,0.0,411.6714687668046,412.9565464151411,412.88208035209345,414.28459023890326
3.1800000000000024,3.150286965323934,-2.7343406299217876,19.413678073319282,6.049608238092427,6.0314304065955575,0.0,3.530974856320349,-3.127437248228699,4.424761860008501,-0.11978625554647865,-0.051831494124253245,0.0,427.8342851883917,426.8174408983355,427.5248438257048,426.06230969705535
3.2400000000000024,3.36691221516147,-2.9266348769970247,19.680203627818422,6.0423268027746495,6.028403455332949,0.0,3.68989772412139,-3.28296454876389,4.458579433538727,-0.12469698278834525,-0.04781964780254081,0.0,458.8682688765724,459.18516756341677,459.0556554425041,458.65292660489825
3.3000000000000025,3.5924042354054038,-3.127763887546156,19.946085320433692,6.035471391284107,6.025427489596588,0.0,3.8265887864444497,-3.4219391669558097,4.403763149259109,-0.09892695225796291,-0.053418947431801735,0.0,431.5874135070289,431.11283587127724,429.7719830890672,431.93859627097913
3.3600000000000025,3.826774341700351,-3.3379589556458584,20.21101424717817,6.029617370232849,6.021992004545751,0.0,3.9857869927586465,-3.5850398810857986,4.4263872893111795,-0.09497906924063494,-0.06631965360728956,0.0,457.7650262130945,456.7348845266116,458.6660532035371,458.9717123846458
3.4200000000000026,4.069764144471296,-3.5571473040397175,20.473723883987724,6.02358555893319,6.0177952685005565,0.0,4.114071593520314,-3.721767673684272,4.330400820789021,-0.11494282158651127,-0.07841162735160087,0.0,419.72183414542945,418.66671590675804,420.3673942517827,418.62379485870764
3.4800000000000026,4.32094617366456,-3.785079291876032,20.73222891379904,6.016533097792033,6.0127481386348,0.0,4.258868021322001,-3.876542767739392,4.285846934104838,-0.12331637137950649,-0.09908590919572852,0.0,438.3525788523217,436.62465550351294,438.8318460356458,438.1234081479992
3.5400000000000027,4.581438504954408,-4.022962755654996,20.98992577381112,6.00912149509405,6.006842539175274,0.0,4.42445234697162,-4.053474712910194,4.303000760146689,-0.12395031624798122,-0.09714070123896744,0.0,460.7649933987113,460.9108432627616,459.5321443238813,459.4685915371883
3.6000000000000028,4.85300963731849,-4.2726247014061824,21.25214516076163,6.001543401504227,6.00056434302372,0.0,4.628059005228487,-4.2690931028101895,4.435821760509559,-0.13147013275369873,-0.12708208716945535,0.0,500.2046239373618,498.01022955528936,499.2251290289463,498.6633655442953
3.660000000000003,5.135215480855697,-4.533773062822949,21.516619285740312,5.993750335512322,5.99316354359825,0.0,4.779190694019058,-4.436457377017267,4.37919216543785,-0.1268910246502193,-0.11676906154387753,0.0,441.7172423728236,442.5531635091972,441.14809475728686,441.510542073674
3.720000000000003,5.427232105476886,-4.805724471320542,21.779673586858333,5.9862795932758015,5.986026849159666,0.0,4.954980810977414,-4.629126732326557,4.388044702321251,-0.12013949244528468,-0.12369147497710642,0.0,465.7439767662043,465.19005797534203,465.532908907872,466.047694121335
3.780000000000003,5.729250519966117,-5.088764744203175,22.041129015204465,5.978903182397836,5.978259449242149,0.0,5.11265777761931,-4.806109891787441,4.3262876416568625,-0.129223066800812,-0.14462324568583157,0.0,445.46086414307035,443.7297449414071,444.9785790658082,444.22040895094017
3.840000000000003,6.042189470671617,-5.383852243381387,22.302862173486343,5.97118667028581,5.9694068489569325,0.0,5.318987919559477,-5.030586898639265,4.396266312144345,-0.12740818760836478,-0.15412876019868482,0.0,489.8984428054559,489.1726849995892,490.8119067032479,490.93320852296597
3.900000000000003,6.366663850539216,-5.691630743152987,22.565738833090208,5.963730794009663,5.960234741304053,0.0,5.497249117711922,-5.229199864506667,4.365003541735167,-0.11862608873791997,-0.15046294695341322,0.0,460.9138378714012,461.1824178010446,461.1887689284358,461.8686426266745
3.960000000000003,6.702798851652668,-6.012251179519183,22.828968051458805,5.95720529996102,5.951153156665292,0.0,5.707568436172017,-5.458492044053732,4.4074509530539245,-0.09406434326637306,-0.15321411991125233,0.0,488.0434532294014,487.8186740045428,487.9933049324643,489.81417057043126
4.020000000000002,7.050537757173789,-6.345691120753362,23.091426285888918,5.951681779511134,5.941482999163917,0.0,5.884142389115647,-5.6565701358799725,4.340062544120766,-0.08832464965124864,-0.1860161454913235,0.0,456.7936144021977,454.1443932761779,456.1359465800783,456.5873132613705
4.080000000000001,7.409650411114147,-6.691717512917664,23.351421925812225,5.946352391372624,5.930422947812554,0.0,6.086770410598262,-5.877894994000525,4.324820905076957,-0.08983850582707173,-0.18117090975700348,0.0,476.2335764648892,476.5736976508837,476.14796472610294,476.02610926534624
4.14,7.779540458208893,-7.049755735059514,23.606414623858676,5.940863616960513,5.9198869251183766,0.0,6.24344116110352,-6.057210109323181,4.174266949061147,-0.09497947233858316,-0.16631350137452552,0.0,431.7493084597608,432.97059827212723,433.2325839835939,432.792672776847
4.199999999999998,8.158840507065811,-7.418573219055903,23.852006334375027,5.934691045661747,5.910002308411844,0.0,6.400367531543869,-6.237257709144929,4.011498918489542,-0.12742238464600503,-0.16177932380603252,0.0,429.2646340941569,429.62241413215094,431.6022455364375,428.8440988972717
4.259999999999997,8.549393893988807,-7.799832795835201,24.09186421821037,5.927190022435074,5.8998496748778795,0.0,6.618324390507622,-6.4718044703444955,3.981929969578817,-0.12059900862447884,-0.19131394174827826,0.0,479.1795962378442,476.9023246981342,479.21618177278185,479.72174057668826
4.319999999999996,8.952241360981862,-8.194517470062477,24.327626447155094,5.920411518647857,5.887824717683213,0.0,6.810376863858998,-6.68480666836446,3.8754261300655624,-0.10095498035083207,-0.23317317059584763,0.0,457.945164882715,454.5617407841101,455.80976937220635,457.36625392726495
4.379999999999995,9.366622445126819,-8.601989012051215,24.55650574239706,5.914435553076304,5.87494839558039,0.0,7.00289254344109,-6.897971430459248,3.7524945168447474,-0.09701946994905777,-0.19179152280782732,0.0,452.67764835399333,455.95013434878376,453.4771253110727,453.7849263546576
4.439999999999993,9.793250985960809,-9.02282878551647,24.779013912079524,5.908585773699469,5.863281367048472,0.0,7.218396471855276,-7.130356593421892,3.6627840444393134,-0.09846673902333196,-0.20037263193184146,0.0,469.82410470046096,469.1233014302595,468.7436482767462,468.6235299919767
4.499999999999992,10.230817312652539,-9.455996179512999,24.991530939969653,5.902702508971053,5.851519322107439,0.0,7.367713988466715,-7.309236594992098,3.4206337146074977,-0.09724288081689797,-0.1885373841715951,0.0,415.41600358376263,416.41237164868676,416.1321560790663,416.2303613266048
4.559999999999991,10.679132885604638,-9.901386388521965,25.192786527092206,5.897164803685811,5.840009208094049,0.0,7.576440588013794,-7.537525346845605,3.286428624604897,-0.0838915111491961,-0.1994030667432096,0.0,459.63538562429636,458.7384313294672,457.667737588666,458.72255807529996
4.6199999999999894,11.138126189638385,-10.359048266430833,25.381990873910535,5.892257469714085,5.827921154510282,0.0,7.723901731717097,-7.71859736356478,3.01997800853455,-0.07788672340712206,-0.20594581722675726,0.0,411.2734858680286,410.64984494069705,411.0823187255189,411.6082715428161
4.679999999999988,11.605786187476115,-10.827492968226737,25.554567835284214,5.88736298426571,5.815806611440166,0.0,7.865350846162023,-7.8970114279838,2.7322769796152486,-0.0902113384175591,-0.19487040695395916,0.0,402.5369094028319,403.4936689135168,404.5495703466197,403.4316174983045
4.739999999999987,12.08397887514445,-11.30827644199469,25.713326492599943,5.881653800157704,5.803865591347218,0.0,8.074668144674584,-8.129614115670964,2.5582596548495085,-0.10752606904924139,-0.2089451969278827,0.0,449.81240187000594,448.6321400328456,451.8478076537352,450.4415307667734
4.799999999999986,12.576248326436856,-11.804219372148726,25.863923075761935,5.8751355001834575,5.791197998770194,0.0,8.334380759477535,-8.402122769006802,2.459292219795632,-0.11095908165848022,-0.2158819650333136,0.0,482.799634938875,482.2356567105197,481.285215519909,481.0158098993747
4.859999999999984,13.083144718465386,-12.315861038281687,26.00645766540927,5.868660710331188,5.778331397254725,0.0,8.562344956228433,-8.653074744108986,2.289994415850395,-0.10243217009760396,-0.2117158348518805,0.0,461.937716957283,462.22277610522383,460.8880032515446,461.5518861417539
4.919999999999983,13.604586583250754,-12.843264114808273,26.13983328728533,5.862150203797718,5.7658441794530315,0.0,8.819042240133511,-8.927389398686836,2.153580081449074,-0.12482735949257782,-0.20176591210868705,0.0,478.7890131688474,479.5064360713806,479.1489994635316,477.4329849256141
4.979999999999982,14.140097008924707,-13.386256785942306,26.26244620962976,5.854571913675523,5.753629567809753,0.0,9.03141879298986,-9.173019059354132,1.93183767892459,-0.1294334133045225,-0.20746265635911695,0.0,452.98485927397917,452.48644242382693,451.39025413970154,451.00395545469513
5.0399999999999805,14.688406647622333,-13.944145855091183,26.371463109353602,5.8469795565692895,5.741045208241751,0.0,9.245657494734123,-9.423949794188385,1.7002884046005762,-0.12130696787205608,-0.21472337469711833,0.0,452.86905722279363,452.24187192574857,452.4906871132018,453.13038675718735
